new file name,organism,phenotype,SCS,trait class,clade,divergence,divergence.time(MYA),domestication,regression type,method,citation,,,,,,,,,,,
trout1-condition.culture.csv,Oncorhynchus mykiss,condition factor,XY,LH,animal,within,0,wild,Y,PSU,"Tymchuk, Fredrik Sundström, and Devlin 2007",,,,,,,,,,,
trout1-condition.semi.csv,Oncorhynchus mykiss,condition factor,XY,LH,animal,within,0,wild,Y,PSU,"Tymchuk, Fredrik Sundström, and Devlin 2007",,,,,,,,,,,
trout1-length.culture.csv,Oncorhynchus mykiss,growth rate length,XY,LH,animal,within,0,wild,Y,PSU,"Tymchuk, Fredrik Sundström, and Devlin 2007",,,,,,,,,,,
trout1-length.semi.csv,Oncorhynchus mykiss,growth rate length,XY,LH,animal,within,0,wild,Y,PSU,"Tymchuk, Fredrik Sundström, and Devlin 2007",,,,,,,,,,,
trout1-mass.culture.csv,Oncorhynchus mykiss,growth rate mass,XY,LH,animal,within,0,wild,Y,PSU,"Tymchuk, Fredrik Sundström, and Devlin 2007",,,,,,,,,,,
trout1-mass.semi.csv,Oncorhynchus mykiss,growth rate mass,XY,LH,animal,within,0,wild,Y,PSU,"Tymchuk, Fredrik Sundström, and Devlin 2007",,,,,,,,,,,
trout1-time.control.csv,Oncorhynchus mykiss,time to first feeding,XY,LH,animal,within,0,wild,Y,PSU,"Tymchuk, Fredrik Sundström, and Devlin 2007",,,,,,,,,,,
trout1-time.pred.csv,Oncorhynchus mykiss,time to first feeding,XY,LH,animal,within,0,wild,Y,PSU,"Tymchuk, Fredrik Sundström, and Devlin 2007",,,,,,,,,,,
polichaeta-sexchg.csv,Ophryotrocha puerilis,number of chaetigerous segments at sex change,NSC,M,animal,within,0,wild,Y,PSU,"Sella, 1980",,,,,,,,,,,
rabbit-bodyweight-day0.csv,Oryctolagus cuniculus domesticus,body weight day 0,XY,LH,animal,within,0,domestic,Y,PSU,Jakubec et al. 1985,,,,,,,,,,,
rabbit-bodyweight-day14.csv,Oryctolagus cuniculus domesticus,body weight day 14,XY,LH,animal,within,0,domestic,Y,PSU,Jakubec et al. 1985,,,,,,,,,,,
rabbit-bodyweight-day21.csv,Oryctolagus cuniculus domesticus,body weight day 21,XY,LH,animal,within,0,domestic,Y,PSU,Jakubec et al. 1985,,,,,,,,,,,
rabbit-bodyweight-day28.csv,Oryctolagus cuniculus domesticus,body weight day 28,XY,LH,animal,within,0,domestic,Y,PSU,Jakubec et al. 1985,,,,,,,,,,,
rabbit-bodyweight-day35.csv,Oryctolagus cuniculus domesticus,body weight day 35,XY,LH,animal,within,0,domestic,Y,PSU,Jakubec et al. 1985,,,,,,,,,,,
rabbit-bodyweight-day42.csv,Oryctolagus cuniculus domesticus,body weight day 42,XY,LH,animal,within,0,domestic,Y,PSU,Jakubec et al. 1985,,,,,,,,,,,
rabbit-bodyweight-day49.csv,Oryctolagus cuniculus domesticus,body weight day 49,XY,LH,animal,within,0,domestic,Y,PSU,Jakubec et al. 1985,,,,,,,,,,,
rabbit-bodyweight-day56.csv,Oryctolagus cuniculus domesticus,body weight day 56,XY,LH,animal,within,0,domestic,Y,PSU,Jakubec et al. 1985,,,,,,,,,,,
rabbit-bodyweight-day63.csv,Oryctolagus cuniculus domesticus,body weight day 63,XY,LH,animal,within,0,domestic,Y,PSU,Jakubec et al. 1985,,,,,,,,,,,
rabbit-bodyweight-day7.csv,Oryctolagus cuniculus domesticus,body weight day 7,XY,LH,animal,within,0,domestic,Y,PSU,Jakubec et al. 1985,,,,,,,,,,,
rabbit-bodyweight-day70.csv,Oryctolagus cuniculus domesticus,body weight day 70,XY,LH,animal,within,0,domestic,Y,PSU,Jakubec et al. 1985,,,,,,,,,,,
rabbit-bodyweight-day77.csv,Oryctolagus cuniculus domesticus,body weight day 77,XY,LH,animal,within,0,domestic,Y,PSU,Jakubec et al. 1985,,,,,,,,,,,
rabbit-bodyweight-day84.csv,Oryctolagus cuniculus domesticus,body weight day 84,XY,LH,animal,within,0,domestic,Y,PSU,Jakubec et al. 1985,,,,,,,,,,,
mesolen1.csv,Oryza sativa,mesocotyl length,NSC,M,plant,within,0,domestic,Y,PSU,"Mgonja, Ladeinde, and Aken’Ova 1993",,,,,,,,,,,
mesolen2.csv,Oryza sativa,mesocotyl length,NSC,M,plant,within,0,domestic,Y,PSU,"Mgonja, Ladeinde, and Aken’Ova 1993",,,,,,,,,,,
mesolen3.csv,Oryza sativa,mesocotyl length,NSC,M,plant,within,0,domestic,Y,PSU,"Mgonja, Ladeinde, and Aken’Ova 1993",,,,,,,,,,,
rice-branches-per-panicle.csv,Oryza sativa,branches per panicle,NSC,M,plant,within,0,domestic,Y,PSU,Hastini et al. 2021,,,,,,,,,,,
rice-canopy.csv,Oryza sativa,canopy temp,NSC,M,plant,within,0,domestic,Y,PSU,Kumar et al. 2020,,,,,,,,,,,
rice-chlorophyll.csv,Oryza sativa,chlorophyll content,NSC,M,plant,within,0,domestic,Y,PSU,Kumar et al. 2020,,,,,,,,,,,
rice-flag.area.csv,Oryza sativa,flag leaf area,NSC,M,plant,within,0,domestic,Y,PSU,Kumar et al. 2020,,,,,,,,,,,
rice-flower.days.csv,Oryza sativa,days to 50% flowering,NSC,LH,plant,within,0,domestic,Y,PSU,Kumar et al. 2020,,,,,,,,,,,
rice-grain.iron.csv,Oryza sativa,grain iron content,NSC,M,plant,within,0,domestic,Y,PSU,Kumar et al. 2020,,,,,,,,,,,
rice-grain.yield.csv,Oryza sativa,grain yield per plant,NSC,LH,plant,within,0,domestic,Y,PSU,Kumar et al. 2020,,,,,,,,,,,
rice-grain.zinc.csv,Oryza sativa,grain zinc content,NSC,M,plant,within,0,domestic,Y,PSU,Kumar et al. 2020,,,,,,,,,,,
rice-grains-per-panicle.csv,Oryza sativa,grains per panicle,NSC,LH,plant,within,0,domestic,Y,PSU,Hastini et al. 2021,,,,,,,,,,,
rice-grains.panicle.csv,Oryza sativa,grains per panicle,NSC,LH,plant,within,0,domestic,Y,PSU,Kumar et al. 2020,,,,,,,,,,,
rice-harvest.index.csv,Oryza sativa,harvest index,NSC,LH,plant,within,0,domestic,Y,PSU,Kumar et al. 2020,,,,,,,,,,,
rice-mature.days.csv,Oryza sativa,days to maturity,NSC,LH,plant,within,0,domestic,Y,PSU,Kumar et al. 2020,,,,,,,,,,,
rice-panicle.len.csv,Oryza sativa,panicle length,NSC,M,plant,within,0,domestic,Y,PSU,Kumar et al. 2020,,,,,,,,,,,
rice-panicles.csv,Oryza sativa,panicles per plant,NSC,LH,plant,within,0,domestic,Y,PSU,Kumar et al. 2020,,,,,,,,,,,
rice-percent-grains-per-panicle.csv,Oryza sativa,percent grains per panicle,NSC,LH,plant,within,0,domestic,Y,PSU,Hastini et al. 2021,,,,,,,,,,,
rice-plant.height.csv,Oryza sativa,plant height,NSC,M,plant,within,0,domestic,Y,PSU,Kumar et al. 2020,,,,,,,,,,,
rice-testwt.csv,Oryza sativa,test weight (g),NSC,M,plant,within,0,domestic,Y,PSU,Kumar et al. 2020,,,,,,,,,,,
rice2-daystoflowering1.csv,Oryza sativa,days to flowering,NSC,LH,plant,within,0,domestic,Y,PSU,"Jondhale, Bhave, and Jogi 2018",,,,,,,,,,,
rice2-daystoflowering2.csv,Oryza sativa,days to flowering,NSC,LH,plant,within,0,domestic,Y,PSU,"Jondhale, Bhave, and Jogi 2018",,,,,,,,,,,
rice2-freshwt1.csv,Oryza sativa,fresh weight,NSC,M,plant,within,0,domestic,Y,PSU,Nugraha et al. 2016,,,,,,,,,,,
rice2-freshwt2.csv,Oryza sativa,fresh weight,NSC,M,plant,within,0,domestic,Y,PSU,Nugraha et al. 2016,,,,,,,,,,,
rice2-grainyieldperplant1.csv,Oryza sativa,grain yield,NSC,LH,plant,within,0,domestic,Y,PSU,"Jondhale, Bhave, and Jogi 2018",,,,,,,,,,,
rice2-grainyieldperplant2.csv,Oryza sativa,grain yield ,NSC,LH,plant,within,0,domestic,Y,PSU,"Jondhale, Bhave, and Jogi 2018",,,,,,,,,,,
rice2-harvestindex1.csv,Oryza sativa,harvest index,NSC,LH,plant,within,0,domestic,Y,PSU,"Jondhale, Bhave, and Jogi 2018",,,,,,,,,,,
rice2-harvestindex2.csv,Oryza sativa,harvest index,NSC,LH,plant,within,0,domestic,Y,PSU,"Jondhale, Bhave, and Jogi 2018",,,,,,,,,,,
rice2-lengthofpanicle1.csv,Oryza sativa,length of panicle,NSC,M,plant,within,0,domestic,Y,PSU,"Jondhale, Bhave, and Jogi 2018",,,,,,,,,,,
rice2-lengthofpanicle2.csv,Oryza sativa,length of panicle,NSC,M,plant,within,0,domestic,Y,PSU,"Jondhale, Bhave, and Jogi 2018",,,,,,,,,,,
rice2-numberoftillers1.csv,Oryza sativa,number of tillers,NSC,M,plant,within,0,domestic,Y,PSU,"Jondhale, Bhave, and Jogi 2018",,,,,,,,,,,
rice2-numberoftillers2.csv,Oryza sativa,number of tillers,NSC,M,plant,within,0,domestic,Y,PSU,"Jondhale, Bhave, and Jogi 2018",,,,,,,,,,,
rice2-plantheight1.csv,Oryza sativa,plant height,NSC,M,plant,within,0,domestic,Y,PSU,"Jondhale, Bhave, and Jogi 2018",,,,,,,,,,,
rice2-plantheight2.csv,Oryza sativa,plant height,NSC,M,plant,within,0,domestic,Y,PSU,"Jondhale, Bhave, and Jogi 2018",,,,,,,,,,,
rice2-rg1.csv,Oryza sativa,leaf discoloration red-green,NSC,M,plant,within,0,domestic,Y,PSU,Nugraha et al. 2016,,,,,,,,,,,
rice2-rg2.csv,Oryza sativa,leaf discoloration red-green,NSC,M,plant,within,0,domestic,Y,PSU,Nugraha et al. 2016,,,,,,,,,,,
rice2-root.len1.csv,Oryza sativa,root length,NSC,M,plant,within,0,domestic,Y,PSU,Nugraha et al. 2016,,,,,,,,,,,
rice2-root.len2.csv,Oryza sativa,root length,NSC,M,plant,within,0,domestic,Y,PSU,Nugraha et al. 2016,,,,,,,,,,,
rice2-shoot.len1.csv,Oryza sativa,shoot length,NSC,M,plant,within,0,domestic,Y,PSU,Nugraha et al. 2016,,,,,,,,,,,
rice2-shoot.len2.csv,Oryza sativa,shoot length,NSC,M,plant,within,0,domestic,Y,PSU,Nugraha et al. 2016,,,,,,,,,,,
rice2-strawyieldperplant1.csv,Oryza sativa,straw yield per plant,NSC,LH,plant,within,0,domestic,Y,PSU,"Jondhale, Bhave, and Jogi 2018",,,,,,,,,,,
rice2-strawyieldperplant2.csv,Oryza sativa,straw yield per plant,NSC,LH,plant,within,0,domestic,Y,PSU,"Jondhale, Bhave, and Jogi 2018",,,,,,,,,,,
c.anthesis1.csv,Pennisetum typhoides,plant height,NSC,M,plant,within,0,domestic,N,PSU,Sagar 1990,,,,,,,,,,,
c.anthesis2.csv,Pennisetum typhoides,plant height,NSC,M,plant,within,0,domestic,N,PSU,Sagar 1990,,,,,,,,,,,
c.anthesis3.csv,Pennisetum typhoides,plant height,NSC,M,plant,within,0,domestic,N,PSU,Sagar 1990,,,,,,,,,,,
c.anthesis4.csv,Pennisetum typhoides,plant height,NSC,M,plant,within,0,domestic,N,PSU,Sagar 1990,,,,,,,,,,,
c.panicle1.csv,Pennisetum typhoides,plant height,NSC,M,plant,within,0,domestic,N,PSU,Sagar 1990,,,,,,,,,,,
c.panicle2.csv,Pennisetum typhoides,plant height,NSC,M,plant,within,0,domestic,N,PSU,Sagar 1990,,,,,,,,,,,
c.panicle3.csv,Pennisetum typhoides,plant height,NSC,M,plant,within,0,domestic,N,PSU,Sagar 1990,,,,,,,,,,,
c.panicle4.csv,Pennisetum typhoides,plant height,NSC,M,plant,within,0,domestic,N,PSU,Sagar 1990,,,,,,,,,,,
c.panicle5.csv,Pennisetum typhoides,plant height,NSC,M,plant,within,0,domestic,N,PSU,Sagar 1990,,,,,,,,,,,
c.panicle6.csv,Pennisetum typhoides,plant height,NSC,M,plant,within,0,domestic,N,PSU,Sagar 1990,,,,,,,,,,,
cs.panicle1.csv,Pennisetum typhoides,plant height,NSC,M,plant,within,0,domestic,N,PSU,Sagar 1990,,,,,,,,,,,
cs.panicle2.csv,Pennisetum typhoides,plant height,NSC,M,plant,within,0,domestic,N,PSU,Sagar 1990,,,,,,,,,,,
cs.panicle3.csv,Pennisetum typhoides,plant height,NSC,M,plant,within,0,domestic,N,PSU,Sagar 1990,,,,,,,,,,,
cs.panicle4.csv,Pennisetum typhoides,plant height,NSC,M,plant,within,0,domestic,N,PSU,Sagar 1990,,,,,,,,,,,
cs.panicle5.csv,Pennisetum typhoides,plant height,NSC,M,plant,within,0,domestic,N,PSU,Sagar 1990,,,,,,,,,,,
cs.panicle6.csv,Pennisetum typhoides,plant height,NSC,M,plant,within,0,domestic,N,PSU,Sagar 1990,,,,,,,,,,,
ps.panicle1.csv,Pennisetum typhoides,plant height,NSC,M,plant,within,0,domestic,N,PSU,Sagar 1990,,,,,,,,,,,
ps.panicle2.csv,Pennisetum typhoides,plant height,NSC,M,plant,within,0,domestic,N,PSU,Sagar 1990,,,,,,,,,,,
ps.panicle3.csv,Pennisetum typhoides,plant height,NSC,M,plant,within,0,domestic,N,PSU,Sagar 1990,,,,,,,,,,,
ps.panicle4.csv,Pennisetum typhoides,plant height,NSC,M,plant,within,0,domestic,N,PSU,Sagar 1990,,,,,,,,,,,
ps.panicle5.csv,Pennisetum typhoides,plant height,NSC,M,plant,within,0,domestic,N,PSU,Sagar 1990,,,,,,,,,,,
ps.panicle6.csv,Pennisetum typhoides,plant height,NSC,M,plant,within,0,domestic,N,PSU,Sagar 1990,,,,,,,,,,,
s.anthesis1.csv,Pennisetum typhoides,plant height,NSC,M,plant,within,0,domestic,N,PSU,Sagar 1990,,,,,,,,,,,
s.anthesis2.csv,Pennisetum typhoides,plant height,NSC,M,plant,within,0,domestic,N,PSU,Sagar 1990,,,,,,,,,,,
s.anthesis3.csv,Pennisetum typhoides,plant height,NSC,M,plant,within,0,domestic,N,PSU,Sagar 1990,,,,,,,,,,,
s.anthesis4.csv,Pennisetum typhoides,plant height,NSC,M,plant,within,0,domestic,N,PSU,Sagar 1990,,,,,,,,,,,
s.panicle1.csv,Pennisetum typhoides,plant height,NSC,M,plant,within,0,domestic,N,PSU,Sagar 1990,,,,,,,,,,,
s.panicle2.csv,Pennisetum typhoides,plant height,NSC,M,plant,within,0,domestic,N,PSU,Sagar 1990,,,,,,,,,,,
s.panicle3.csv,Pennisetum typhoides,plant height,NSC,M,plant,within,0,domestic,N,PSU,Sagar 1990,,,,,,,,,,,
s.panicle4.csv,Pennisetum typhoides,plant height,NSC,M,plant,within,0,domestic,N,PSU,Sagar 1990,,,,,,,,,,,
s.panicle5.csv,Pennisetum typhoides,plant height,NSC,M,plant,within,0,domestic,N,PSU,Sagar 1990,,,,,,,,,,,
s.panicle6.csv,Pennisetum typhoides,plant height,NSC,M,plant,within,0,domestic,N,PSU,Sagar 1990,,,,,,,,,,,
bean-internode.L-40-1.csv,Phaseolus vulgaris,internode length,NSC,M,plant,within,0,domestic,N,PSU,"Checa, Ceballos, and Blair 2006",,,,,,,,,,,
bean-internode.L-40-2.csv,Phaseolus vulgaris,internode length,NSC,M,plant,within,0,domestic,N,PSU,"Checa, Ceballos, and Blair 2006",,,,,,,,,,,
bean-internode.L-40-3.csv,Phaseolus vulgaris,internode length,NSC,M,plant,within,0,domestic,N,PSU,"Checa, Ceballos, and Blair 2006",,,,,,,,,,,
bean-internode.L-70-1.csv,Phaseolus vulgaris,internode length,NSC,M,plant,within,0,domestic,N,PSU,"Checa, Ceballos, and Blair 2006",,,,,,,,,,,
bean-internode.L-70-2.csv,Phaseolus vulgaris,internode length,NSC,M,plant,within,0,domestic,N,PSU,"Checa, Ceballos, and Blair 2006",,,,,,,,,,,
bean-internode.L-70-3.csv,Phaseolus vulgaris,internode length,NSC,M,plant,within,0,domestic,N,PSU,"Checa, Ceballos, and Blair 2006",,,,,,,,,,,
bean-plant.height40-1.csv,Phaseolus vulgaris,plant height,NSC,M,plant,within,0,domestic,N,PSU,"Checa, Ceballos, and Blair 2006",,,,,,,,,,,
bean-plant.height40-2.csv,Phaseolus vulgaris,plant height,NSC,M,plant,within,0,domestic,N,PSU,"Checa, Ceballos, and Blair 2006",,,,,,,,,,,
bean-plant.height40-3.csv,Phaseolus vulgaris,plant height,NSC,M,plant,within,0,domestic,N,PSU,"Checa, Ceballos, and Blair 2006",,,,,,,,,,,
bean-plant.height70-1.csv,Phaseolus vulgaris,plant height,NSC,M,plant,within,0,domestic,N,PSU,"Checa, Ceballos, and Blair 2006",,,,,,,,,,,
bean-plant.height70-2.csv,Phaseolus vulgaris,plant height,NSC,M,plant,within,0,domestic,N,PSU,"Checa, Ceballos, and Blair 2006",,,,,,,,,,,
bean-plant.height70-3.csv,Phaseolus vulgaris,plant height,NSC,M,plant,within,0,domestic,N,PSU,"Checa, Ceballos, and Blair 2006",,,,,,,,,,,
seed.height.csv,Phaseolus vulgaris,seed height,NSC,LH,plant,within,0,domestic,Y,PSU,"Motto, Soressi, and Salamini 1978",,,,,,,,,,,
seed.length.csv,Phaseolus vulgaris,seed length,NSC,LH,plant,within,0,domestic,Y,PSU,"Motto, Soressi, and Salamini 1978",,,,,,,,,,,
seed.weight.csv,Phaseolus vulgaris,seed weight,NSC,LH,plant,within,0,domestic,Y,PSU,"Motto, Soressi, and Salamini 1978",,,,,,,,,,,
seed.width.csv,Phaseolus vulgaris,seed width,NSC,LH,plant,within,0,domestic,Y,PSU,"Motto, Soressi, and Salamini 1978",,,,,,,,,,,
seed.mf.csv,Pisum sativum,seed number,NSC,LH,plant,within,0,domestic,Y,PSU,"S. P. Singh and Singh, 1979",,,,,,,,,,,
seed.sylvia.csv,Pisum sativum,seed number ,NSC,LH,plant,within,0,domestic,Y,PSU,"S. P. Singh and Singh, 1979",,,,,,,,,,,
populus1-root.csv,"Populus angustifolia, Populus fremontii",root fractal,NSC,M,plant,between,NA,wild,Y,PSU,Bangert et al. 2008,,,,,,,,,,,
populus1-stem.csv,"Populus angustifolia, Populus fremontii",stem fractal,NSC,M,plant,between,NA,wild,Y,PSU,Bangert et al. 2008,,,,,,,,,,,
populus1-tanin.csv,"Populus angustifolia, Populus fremontii",condensed tannins,NSC,M,plant,between,NA,wild,Y,PSU,Bangert et al. 2008,,,,,,,,,,,
bodyweight69.csv,rainbow trout,body weight,XY,M,animal,within,0,wild,Y,PSU,Gall 1975,,,,,,,,,,,
bodyweight71.csv,rainbow trout,body weight,XY,M,animal,within,0,wild,Y,PSU,Gall 1975,,,,,,,,,,,
eggbody69.csv,rainbow trout,number of eggs per unit body weight,XY,LH,animal,within,0,wild,Y,PSU,Gall 1975,,,,,,,,,,,
eggbody71.csv,rainbow trout,number of eggs per unit body weight,XY,LH,animal,within,0,wild,Y,PSU,Gall 1975,,,,,,,,,,,
eggnum69.csv,rainbow trout,egg number,XY,LH,animal,within,0,wild,Y,PSU,Gall 1975,,,,,,,,,,,
eggnum71.csv,rainbow trout,egg number,XY,LH,animal,within,0,wild,Y,PSU,Gall 1975,,,,,,,,,,,
eggsize69.csv,rainbow trout,egg size,XY,LH,animal,within,0,wild,Y,PSU,Gall 1975,,,,,,,,,,,
eggsize71.csv,rainbow trout,egg size,XY,LH,animal,within,0,wild,Y,PSU,Gall 1975,,,,,,,,,,,
eggvol69.csv,rainbow trout,egg volume ,XY,LH,animal,within,0,wild,Y,PSU,Gall 1975,,,,,,,,,,,
eggvol71.csv,rainbow trout,egg volume ,XY,LH,animal,within,0,wild,Y,PSU,Gall 1975,,,,,,,,,,,
rat-loco.24est.csv,rat,"24 hour estimate, locomotor activity",XY,M,animal,within,0,lab,Y,PSU,"Wollnik, Gartner, and Bittner 1987",,,,,,,,,,,
rat-loco.48est.csv,rat,"48 hour estimate, locomotor activity",XY,M,animal,within,0,lab,Y,PSU,"Wollnik, Gartner, and Bittner 1987",,,,,,,,,,,
rat-loco.4est.csv,rat,"4 hour estimate, locomotor activity",XY,M,animal,within,0,lab,Y,PSU,"Wollnik, Gartner, and Bittner 1987",,,,,,,,,,,
rat-loco.acro.csv,rat,"acrophase, locomotor activity",XY,M,animal,within,0,lab,Y,PSU,"Wollnik, Gartner, and Bittner 1987",,,,,,,,,,,
rat-loco.amp.csv,rat,"amplitude, locomotor activity",XY,M,animal,within,0,lab,Y,PSU,"Wollnik, Gartner, and Bittner 1987",,,,,,,,,,,
broad-rat-activity.csv,Rattus norvegicus,activity level,XY,LH,animal,within,0,lab,Y,PSU,Broadhurst and Jinks 1961,,,,,,,,,,,
A.tetanothrixa.csv,"Salix eriocephala, Salix sericea",herbivore density,NSC,M,plant,between,NA,wild,Y,standard,Hochwender and Fritz 2004,,,,,,,,,,,
aphid.num.csv,"Salix eriocephala, Salix sericea",total number of aphids,NSC,M,plant,between,NA,wild,Y,standard,Czesak et al. 2004,,,,,,,,,,,
aphid.survA.csv,"Salix eriocephala, Salix sericea",aphid survival,NSC,M,plant,between,NA,wild,Y,standard,Czesak et al. 2004,,,,,,,,,,,
aphid.survB.csv,"Salix eriocephala, Salix sericea",aphid survival,NSC,M,plant,between,NA,wild,Y,standard,Czesak et al. 2004,,,,,,,,,,,
Caloptilia.csv,"Salix eriocephala, Salix sericea",herbivore density,NSC,M,plant,between,NA,domestic,Y,standard,Hochwender and Fritz 2004,,,,,,,,,,,
catkin.gardens.csv,"Salix eriocephala, Salix sericea",number of catkins,NSC,LH,plant,between,NA,domestic,Y,standard,Robert S. Fritz et al. 2006,,,,,,,,,,,
catkin.num.csv,"Salix eriocephala, Salix sericea",filled seeds/catkin,NSC,LH,plant,between,NA,domestic,Y,standard,Robert S. Fritz et al. 2006,,,,,,,,,,,
dry.biomass.csv,"Salix eriocephala, Salix sericea",dry above ground biomass,NSC,M,plant,between,NA,domestic,Y,standard,Robert S. Fritz et al. 2006,,,,,,,,,,,
E.s-gracilis.csv,"Salix eriocephala, Salix sericea",herbivore density,NSC,M,plant,between,NA,domestic,Y,standard,Hochwender and Fritz 2004,,,,,,,,,,,
germ.rate.csv,"Salix eriocephala, Salix sericea",germination rate,NSC,LH,plant,between,NA,domestic,Y,standard,Robert S. Fritz et al. 2006,,,,,,,,,,,
leafLFa.csv,"Salix eriocephala, Salix sericea",herbivore density,NSC,M,plant,between,NA,domestic,Y,standard,Hochwender and Fritz 2004,,,,,,,,,,,
leafv.csv,"Salix eriocephala, Salix sericea",herbivore density,NSC,M,plant,between,NA,domestic,Y,standard,Hochwender and Fritz 2004,,,,,,,,,,,
mite.num.csv,"Salix eriocephala, Salix sericea",number of mite gals,NSC,M,plant,between,NA,domestic,Y,standard,Czesak et al. 2004,,,,,,,,,,,
P.eleanorae.csv,"Salix eriocephala, Salix sericea",herbivore density,NSC,M,plant,between,NA,domestic,Y,standard,Hochwender and Fritz 2004,,,,,,,,,,,
P.nigrita.csv,"Salix eriocephala, Salix sericea",herbivore density,NSC,M,plant,between,NA,domestic,Y,standard,Hochwender and Fritz 2004,,,,,,,,,,,
P.salicifolia.csv,"Salix eriocephala, Salix sericea",herbivore density,NSC,M,plant,between,NA,domestic,Y,standard,Hochwender and Fritz 2004,,,,,,,,,,,
P.salicifoliella.csv,"Salix eriocephala, Salix sericea",herbivore density,NSC,M,plant,between,NA,domestic,Y,standard,Hochwender and Fritz 2004,,,,,,,,,,,
P.sp.C.csv,"Salix eriocephala, Salix sericea",herbivore density,NSC,M,plant,between,NA,domestic,Y,standard,Hochwender and Fritz 2004,,,,,,,,,,,
P.terminalis.csv,"Salix eriocephala, Salix sericea",herbivore density,NSC,M,plant,between,NA,domestic,Y,standard,Hochwender and Fritz 2004,,,,,,,,,,,
R.rigidaea.csv,"Salix eriocephala, Salix sericea",herbivore density,NSC,M,plant,between,NA,domestic,Y,standard,Hochwender and Fritz 2004,,,,,,,,,,,
R.salicisbrassicoides.csv,"Salix eriocephala, Salix sericea",herbivore density,NSC,M,plant,between,NA,domestic,Y,standard,Hochwender and Fritz 2004,,,,,,,,,,,
R.sp.Ga.csv,"Salix eriocephala, Salix sericea",herbivore density,NSC,M,plant,between,NA,domestic,Y,standard,Hochwender and Fritz 2004,,,,,,,,,,,
seed.product.csv,"Salix eriocephala, Salix sericea",herbivore density,NSC,LH,plant,between,NA,domestic,Y,standard,Robert S. Fritz et al. 2006,,,,,,,,,,,
willow-biotol.csv,"Salix eriocephala, Salix sericea",biomass tolerance,NSC,M,plant,between,NA,domestic,Y,standard,Hochwender et al. 2013,,,,,,,,,,,
willow-cuttingwt.csv,"Salix eriocephala, Salix sericea",ratio of cutting weight,NSC,M,plant,between,NA,domestic,Y,standard,Hochwender et al. 2013,,,,,,,,,,,
willow-damage.csv,"Salix eriocephala, Salix sericea",% damage,NSC,M,plant,between,NA,domestic,Y,standard,Hochwender et al. 2013,,,,,,,,,,,
willow-resvar.csv,"Salix eriocephala, Salix sericea",residual variance in biomass tolerance,NSC,M,plant,between,NA,domestic,Y,standard,Hochwender et al. 2013,,,,,,,,,,,
willow.herbA.csv,"Salix eriocephala, Salix sericea",herbivore density,NSC,LH,plant,between,NA,domestic,Y,standard,R. S. Fritz et al. 2003,,,,,,,,,,,
willow.herbB.csv,"Salix eriocephala, Salix sericea",herbivore density,NSC,LH,plant,between,NA,domestic,Y,standard,R. S. Fritz et al. 2003,,,,,,,,,,,
willow.herbC.csv,"Salix eriocephala, Salix sericea",herbivore density,NSC,LH,plant,between,NA,domestic,Y,standard,R. S. Fritz et al. 2003,,,,,,,,,,,
willow.herbD.csv,"Salix eriocephala, Salix sericea",herbivore density,NSC,LH,plant,between,NA,domestic,Y,standard,R. S. Fritz et al. 2003,,,,,,,,,,,
willow.herbE.csv,"Salix eriocephala, Salix sericea",herbivore density,NSC,LH,plant,between,NA,domestic,Y,standard,R. S. Fritz et al. 2003,,,,,,,,,,,
willow.herbF.csv,"Salix eriocephala, Salix sericea",herbivore density,NSC,LH,plant,between,NA,domestic,Y,standard,R. S. Fritz et al. 2003,,,,,,,,,,,
willow.herbG.csv,"Salix eriocephala, Salix sericea",herbivore density,NSC,LH,plant,between,NA,domestic,Y,standard,R. S. Fritz et al. 2003,,,,,,,,,,,
willow.herbH.csv,"Salix eriocephala, Salix sericea",herbivore density,NSC,LH,plant,between,NA,domestic,Y,standard,R. S. Fritz et al. 2003,,,,,,,,,,,
willow.herbI.csv,"Salix eriocephala, Salix sericea",herbivore density,NSC,LH,plant,between,NA,domestic,Y,standard,R. S. Fritz et al. 2003,,,,,,,,,,,
willow.herbJ.csv,"Salix eriocephala, Salix sericea",herbivore density,NSC,LH,plant,between,NA,domestic,Y,standard,R. S. Fritz et al. 2003,,,,,,,,,,,
willow.herbK.csv,"Salix eriocephala, Salix sericea",herbivore density,NSC,LH,plant,between,NA,domestic,Y,standard,R. S. Fritz et al. 2003,,,,,,,,,,,
willow.herbL.csv,"Salix eriocephala, Salix sericea",herbivore density,NSC,LH,plant,between,NA,domestic,Y,standard,R. S. Fritz et al. 2003,,,,,,,,,,,
willow.herbM.csv,"Salix eriocephala, Salix sericea",herbivore density,NSC,LH,plant,between,NA,domestic,Y,standard,R. S. Fritz et al. 2003,,,,,,,,,,,
willow.herbN.csv,"Salix eriocephala, Salix sericea",herbivore density,NSC,LH,plant,between,NA,domestic,Y,standard,R. S. Fritz et al. 2003,,,,,,,,,,,
coleolen1.csv,Secale cereale,coleoptile length (mm),NSC,M,plant,within,0,domestic,N,PSU,Lapinski and Parzyszek 1982,,,,,,,,,,,
coleolen2.csv,Secale cereale,coleoptile length (mm),NSC,M,plant,within,0,domestic,N,PSU,Lapinski and Parzyszek 1982,,,,,,,,,,,
coleolen3.csv,Secale cereale,coleoptile length (mm),NSC,M,plant,within,0,domestic,N,PSU,Lapinski and Parzyszek 1982,,,,,,,,,,,
