state,posterior,prior,likelihood
33900000,-389712.6393,-5377.521145,-384335.1181
33920000,-389696.6013,-5382.637156,-384313.9641
33940000,-389701.4671,-5388.227846,-384313.2392
33960000,-389690.6438,-5386.73527,-384303.9085
33980000,-389717.7984,-5382.855569,-384334.9428
34000000,-389706.5078,-5385.37609,-384321.1317
34020000,-389702.265,-5373.867375,-384328.3976
34040000,-389689.7471,-5378.821868,-384310.9253
34060000,-389697.3022,-5376.659875,-384320.6423
34080000,-389637.4474,-5363.017557,-384274.4299
34100000,-389635.1613,-5367.897965,-384267.2634
34120000,-389642.759,-5369.351253,-384273.4078
34140000,-389647.9231,-5366.404978,-384281.5181
34160000,-389657.0995,-5364.948014,-384292.1515
34180000,-389631.6797,-5366.33613,-384265.3436
34200000,-389689.8932,-5372.234767,-384317.6584
34220000,-389706.3806,-5377.374079,-384329.0065
34240000,-389684.1426,-5376.557848,-384307.5847
34260000,-389728.3443,-5376.825849,-384351.5184
34280000,-389667.4104,-5378.458122,-384288.9522
34300000,-389698.821,-5381.684506,-384317.1365
34320000,-389672.2461,-5378.737734,-384293.5084
34340000,-389663.6128,-5369.898667,-384293.7142
34360000,-389692.0544,-5365.634855,-384326.4195
34380000,-389686.989,-5369.761274,-384317.2277
34400000,-389641.5702,-5381.759703,-384259.8105
34420000,-389676.5566,-5383.383928,-384293.1726
34440000,-389667.2214,-5386.566074,-384280.6553
34460000,-389708.1844,-5395.649577,-384312.5349
34480000,-389693.667,-5388.624921,-384305.0421
34500000,-389705.3248,-5393.940073,-384311.3848
34520000,-389706.4354,-5382.094812,-384324.3406
34540000,-389660.7594,-5382.54673,-384278.2127
34560000,-389675.0198,-5391.166638,-384283.8532
34580000,-389710.1552,-5395.922004,-384314.2332
34600000,-389684.4793,-5394.562976,-384289.9163
34620000,-389708.835,-5407.532818,-384301.3022
34640000,-389796.2762,-5410.121079,-384386.1551
34660000,-389742.2773,-5404.692517,-384337.5848
34680000,-389796.0867,-5398.93771,-384397.149
34700000,-389744.5574,-5398.436606,-384346.1208
34720000,-389765.4308,-5401.58876,-384363.8421
34740000,-389741.63,-5399.478931,-384342.1511
34760000,-389737.8327,-5404.686471,-384333.1462
34780000,-389716.412,-5409.885386,-384306.5266
34800000,-389729.2256,-5403.888656,-384325.3369
34820000,-389715.4821,-5413.198759,-384302.2833
34840000,-389752.5972,-5409.165369,-384343.4318
34860000,-389718.9393,-5404.107127,-384314.8322
34880000,-389750.3178,-5407.647046,-384342.6707
34900000,-389745.2518,-5407.091523,-384338.1603
34920000,-389750.6091,-5398.183284,-384352.4259
34940000,-389733.4605,-5406.992999,-384326.4675
34960000,-389704.8795,-5409.606085,-384295.2734
34980000,-389659.3302,-5406.427838,-384252.9023
35000000,-389672.8514,-5406.449241,-384266.4022
35020000,-389735.3291,-5400.045524,-384335.2836
35040000,-389716.2811,-5398.89879,-384317.3823
35060000,-389785.3503,-5403.032166,-384382.3181
35080000,-389710.0571,-5403.719213,-384306.3379
35100000,-389699.0837,-5399.286827,-384299.7968
35120000,-389684.312,-5388.949356,-384295.3626
35140000,-389723.5839,-5391.458025,-384332.1259
35160000,-389752.7411,-5388.715284,-384364.0258
35180000,-389743.5207,-5389.828169,-384353.6925
35200000,-389713.6051,-5397.335373,-384316.2697
35220000,-389676.7316,-5385.542635,-384291.1889
35240000,-389718.055,-5391.486868,-384326.5681
35260000,-389728.6183,-5394.31024,-384334.3081
35280000,-389749.1282,-5398.663333,-384350.4649
35300000,-389738.6753,-5398.649174,-384340.0262
35320000,-389701.5954,-5396.408072,-384305.1873
35340000,-389688.238,-5393.904023,-384294.334
35360000,-389714.7955,-5398.038551,-384316.7569
35380000,-389682.5502,-5402.459104,-384280.0911
35400000,-389684.9269,-5401.282422,-384283.6445
35420000,-389697.4041,-5403.093219,-384294.3109
35440000,-389743.4488,-5397.963835,-384345.485
35460000,-389737.9997,-5403.420628,-384334.5791
35480000,-389704.1572,-5397.988493,-384306.1687
35500000,-389636.3601,-5401.98884,-384234.3713
35520000,-389715.8647,-5403.536729,-384312.328
35540000,-389717.5475,-5408.584126,-384308.9634
35560000,-389716.5556,-5406.034305,-384310.5213
35580000,-389725.1566,-5399.54036,-384325.6162
35600000,-389717.2901,-5403.938978,-384313.3511
35620000,-389706.6211,-5401.216109,-384305.405
35640000,-389710.6574,-5397.045732,-384313.6117
35660000,-389714.897,-5393.185486,-384321.7115
35680000,-389704.3087,-5399.198719,-384305.11
35700000,-389698.3714,-5394.528632,-384303.8428
35720000,-389675.2908,-5398.394683,-384276.8961
35740000,-389692.3044,-5396.332797,-384295.9716
35760000,-389695.4378,-5406.153461,-384289.2843
35780000,-389735.7957,-5400.721322,-384335.0744
35800000,-389712.7111,-5407.526901,-384305.1842
35820000,-389690.2912,-5398.307594,-384291.9836
35840000,-389662.5402,-5406.119691,-384256.4205
35860000,-389699.2081,-5401.300942,-384297.9072
35880000,-389709.5087,-5404.624048,-384304.8847
35900000,-389654.0687,-5397.408696,-384256.66
35920000,-389658.0232,-5389.62917,-384268.3941
35940000,-389677.1603,-5395.959728,-384281.2006
35960000,-389699.741,-5395.666308,-384304.0747
35980000,-389666.7838,-5397.836268,-384268.9475
36000000,-389666.4037,-5397.946555,-384268.4571
36020000,-389703.1342,-5408.047327,-384295.0868
36040000,-389735.2717,-5402.477471,-384332.7942
36060000,-389667.6583,-5403.560523,-384264.0978
36080000,-389662.2725,-5397.807861,-384264.4646
36100000,-389671.189,-5408.341329,-384262.8476
36120000,-389689.6492,-5404.375545,-384285.2737
36140000,-389670.8627,-5403.40921,-384267.4535
36160000,-389700.5751,-5393.873934,-384306.7011
36180000,-389708.6933,-5399.182303,-384309.511
36200000,-389685.9337,-5390.888984,-384295.0447
36220000,-389700.11,-5395.207207,-384304.9028
36240000,-389681.0529,-5397.199077,-384283.8538
36260000,-389656.5623,-5400.819628,-384255.7426
36280000,-389650.1406,-5403.698514,-384246.4421
36300000,-389684.1111,-5402.49781,-384281.6133
36320000,-389631.5275,-5401.409219,-384230.1183
36340000,-389689.9212,-5398.35755,-384291.5636
36360000,-389664.098,-5396.805358,-384267.2927
36380000,-389648.873,-5395.049381,-384253.8237
36400000,-389636.8483,-5398.224012,-384238.6243
36420000,-389675.4442,-5398.880967,-384276.5632
36440000,-389696.0308,-5397.674782,-384298.356
36460000,-389680.21,-5393.927089,-384286.2829
36480000,-389706.0803,-5395.663146,-384310.4172
36500000,-389706.3798,-5392.442826,-384313.9369
36520000,-389710.2641,-5389.01679,-384321.2473
36540000,-389651.4584,-5387.699839,-384263.7586
36560000,-389675.418,-5391.262958,-384284.1551
36580000,-389634.8991,-5382.391251,-384252.5078
36600000,-389646.2389,-5386.829227,-384259.4097
36620000,-389675.8658,-5390.295016,-384285.5708
36640000,-389609.9773,-5387.203169,-384222.7742
36660000,-389662.4629,-5391.738998,-384270.7239
36680000,-389642.2346,-5392.440003,-384249.7946
36700000,-389648.1792,-5396.050842,-384252.1284
36720000,-389614.1416,-5392.121487,-384222.0202
36740000,-389632.088,-5388.74044,-384243.3475
36760000,-389654.8024,-5386.253427,-384268.5489
36780000,-389648.7832,-5392.084081,-384256.6991
36800000,-389639.9803,-5388.165648,-384251.8147
36820000,-389665.0411,-5394.090242,-384270.9509
36840000,-389661.6834,-5389.171544,-384272.5118
36860000,-389667.7356,-5388.177507,-384279.5581
36880000,-389659.7891,-5386.970222,-384272.8189
36900000,-389632.9091,-5391.375619,-384241.5335
36920000,-389667.0928,-5383.781222,-384283.3116
36940000,-389627.4712,-5382.357248,-384245.114
36960000,-389663.3052,-5377.034136,-384286.2711
36980000,-389588.2904,-5378.444746,-384209.8456
37000000,-389684.2004,-5386.022623,-384298.1778
37020000,-389594.0535,-5392.182106,-384201.8714
37040000,-389609.4466,-5401.415407,-384208.0311
37060000,-389627.9447,-5396.743555,-384231.2011
37080000,-389627.0006,-5398.969719,-384228.0309
37100000,-389651.9744,-5410.070446,-384241.9039
37120000,-389678.6161,-5398.295706,-384280.3204
37140000,-389651.6945,-5395.074724,-384256.6198
37160000,-389694.0779,-5392.861566,-384301.2163
37180000,-389702.7327,-5395.91356,-384306.8191
37200000,-389653.0502,-5396.066587,-384256.9836
37220000,-389655.5934,-5390.655026,-384264.9383
37240000,-389735.4829,-5388.359329,-384347.1236
37260000,-389718.5661,-5391.768234,-384326.7978
37280000,-389712.2515,-5389.644437,-384322.607
37300000,-389651.2708,-5384.108493,-384267.1623
37320000,-389637.0968,-5390.12962,-384246.9672
37340000,-389625.264,-5380.032247,-384245.2317
37360000,-389666.8665,-5386.795344,-384280.0712
37380000,-389676.0885,-5388.007883,-384288.0806
37400000,-389647.9268,-5388.042451,-384259.8844
37420000,-389660.8363,-5390.543168,-384270.2931
37440000,-389659.605,-5391.01469,-384268.5903
37460000,-389709.4,-5386.58873,-384322.8112
37480000,-389667.3533,-5387.867792,-384279.4855
37500000,-389725.621,-5386.296861,-384339.3241
37520000,-389735.012,-5386.843878,-384348.1681
37540000,-389702.8251,-5379.928793,-384322.8963
37560000,-389760.8615,-5389.670955,-384371.1905
37580000,-389693.8642,-5384.150742,-384309.7135
37600000,-389683.378,-5379.009954,-384304.368
37620000,-389687.3596,-5377.939548,-384309.42
37640000,-389664.349,-5375.732922,-384288.6161
37660000,-389671.698,-5380.585903,-384291.1121
37680000,-389709.5484,-5381.99595,-384327.5525
37700000,-389624.7413,-5379.022808,-384245.7185
37720000,-389644.7217,-5381.077757,-384263.6439
37740000,-389696.4712,-5377.958441,-384318.5128
37760000,-389645.8014,-5383.654951,-384262.1464
37780000,-389650.4951,-5372.144703,-384278.3504
37800000,-389687.0745,-5378.211391,-384308.8631
37820000,-389681.766,-5379.838505,-384301.9275
37840000,-389637.6247,-5379.132316,-384258.4924
37860000,-389649.4524,-5388.173875,-384261.2785
37880000,-389639.1986,-5388.168298,-384251.0303
37900000,-389689.9733,-5379.014118,-384310.9592
37920000,-389649.9044,-5385.082187,-384264.8222
37940000,-389691.2523,-5377.546573,-384313.7058
37960000,-389689.3793,-5389.787224,-384299.5921
37980000,-389648.0252,-5381.628237,-384266.3969
38000000,-389668.8001,-5385.697515,-384283.1026
38020000,-389688.8591,-5386.302743,-384302.5563
38040000,-389629.3631,-5379.538333,-384249.8248
38060000,-389688.6845,-5380.897113,-384307.7874
38080000,-389653.0092,-5378.111289,-384274.8979
38100000,-389644.7509,-5380.729657,-384264.0212
38120000,-389626.7706,-5375.419059,-384251.3515
38140000,-389695.735,-5383.616894,-384312.1182
38160000,-389707.2069,-5377.59176,-384329.6151
38180000,-389657.0745,-5378.833137,-384278.2413
38200000,-389583.2965,-5368.035199,-384215.2613
38220000,-389640.4173,-5378.210296,-384262.207
38240000,-389596.2607,-5380.860114,-384215.4006
38260000,-389591.792,-5379.99572,-384211.7963
38280000,-389589.3575,-5374.593059,-384214.7645
38300000,-389602.129,-5377.20111,-384224.9279
38320000,-389590.5446,-5376.988055,-384213.5565
38340000,-389634.0822,-5383.604317,-384250.4779
38360000,-389597.0982,-5377.635405,-384219.4628
38380000,-389623.527,-5371.580528,-384251.9465
38400000,-389644.135,-5380.407482,-384263.7275
38420000,-389647.5741,-5374.860647,-384272.7134
38440000,-389607.5552,-5380.462357,-384227.0928
38460000,-389579.4849,-5384.007095,-384195.4778
38480000,-389606.3298,-5372.073773,-384234.2561
38500000,-389641.0119,-5377.922289,-384263.0896
38520000,-389667.6995,-5378.451843,-384289.2477
38540000,-389696.5348,-5387.360955,-384309.1739
38560000,-389666.4478,-5385.109289,-384281.3385
38580000,-389663.3477,-5390.477069,-384272.8706
38600000,-389671.0896,-5387.541998,-384283.5476
38620000,-389750.2877,-5395.454678,-384354.8331
38640000,-389713.1323,-5390.423051,-384322.7092
38660000,-389693.2394,-5388.913685,-384304.3257
38680000,-389733.111,-5402.016227,-384331.0948
38700000,-389692.0976,-5401.965761,-384290.1319
38720000,-389700.2408,-5388.21714,-384312.0237
38740000,-389712.4071,-5400.364938,-384312.0422
38760000,-389709.8827,-5399.615178,-384310.2675
38780000,-389720.3158,-5403.490146,-384316.8257
38800000,-389757.3279,-5403.906538,-384353.4213
38820000,-389756.0225,-5406.779667,-384349.2429
38840000,-389719.3233,-5403.09719,-384316.2261
38860000,-389685.3444,-5402.388666,-384282.9557
38880000,-389730.7645,-5401.086039,-384329.6784
38900000,-389714.9934,-5397.613178,-384317.3802
38920000,-389681.8298,-5400.599432,-384281.2304
38940000,-389682.3369,-5406.027647,-384276.3093
38960000,-389706.3995,-5399.956244,-384306.4433
38980000,-389713.8596,-5404.816116,-384309.0434
39000000,-389686.7552,-5405.428588,-384281.3266
39020000,-389741.9273,-5402.973985,-384338.9533
39040000,-389702.2802,-5393.00396,-384309.2762
39060000,-389672.0588,-5386.530042,-384285.5287
39080000,-389632.2379,-5386.09323,-384246.1447
39100000,-389703.6843,-5391.232359,-384312.4519
39120000,-389718.1402,-5386.257723,-384331.8825
39140000,-389694.6939,-5389.857163,-384304.8368
39160000,-389726.1198,-5400.458217,-384325.6616
39180000,-389648.4,-5387.436796,-384260.9632
39200000,-389734.86,-5391.374044,-384343.486
39220000,-389688.7995,-5393.907107,-384294.8924
39240000,-389671.5671,-5392.811819,-384278.7553
39260000,-389650.4214,-5384.04349,-384266.3779
39280000,-389675.9947,-5380.008874,-384295.9858
39300000,-389698.3508,-5378.877034,-384319.4738
39320000,-389735.874,-5378.022247,-384357.8518
39340000,-389706.8173,-5381.356735,-384325.4605
39360000,-389720.1457,-5385.116389,-384335.0293
39380000,-389662.6476,-5384.261939,-384278.3857
39400000,-389682.2671,-5386.647422,-384295.6197
39420000,-389697.2454,-5369.823078,-384327.4223
39440000,-389608.2518,-5370.655114,-384237.5967
39460000,-389613.875,-5370.52307,-384243.352
39480000,-389628.7282,-5373.590571,-384255.1376
39500000,-389650.9569,-5370.990307,-384279.9666
39520000,-389598.6394,-5372.151204,-384226.4882
39540000,-389641.9691,-5364.065048,-384277.9041
39560000,-389632.7264,-5364.161759,-384268.5647
39580000,-389582.9759,-5362.369622,-384220.6063
39600000,-389565.0896,-5354.082742,-384211.0069
39620000,-389569.3167,-5351.687579,-384217.6292
39640000,-389582.1819,-5351.428803,-384230.7531
39660000,-389591.153,-5354.007589,-384237.1454
39680000,-389637.4045,-5359.524272,-384277.8803
39700000,-389622.8676,-5358.483363,-384264.3843
39720000,-389580.4222,-5354.290649,-384226.1315
39740000,-389592.8694,-5364.717858,-384228.1515
39760000,-389661.3354,-5367.269234,-384294.0662
39780000,-389664.8114,-5364.064021,-384300.7474
39800000,-389678.6377,-5366.618884,-384312.0188
39820000,-389680.8069,-5367.65412,-384313.1528
39840000,-389629.3375,-5363.505988,-384265.8315
39860000,-389611.6335,-5365.136606,-384246.4969
39880000,-389717.1812,-5367.994773,-384349.1864
39900000,-389678.3946,-5362.179297,-384316.2153
39920000,-389667.4373,-5363.267385,-384304.1699
39940000,-389633.3826,-5371.907514,-384261.4751
39960000,-389677.4298,-5368.573892,-384308.8559
39980000,-389637.7265,-5367.702493,-384270.024
40000000,-389642.4006,-5369.598033,-384272.8025
40020000,-389673.0197,-5370.286471,-384302.7332
40040000,-389663.9431,-5369.125505,-384294.8176
40060000,-389689.3702,-5365.305182,-384324.0651
40080000,-389686.7264,-5368.806236,-384317.9202
40100000,-389700.3422,-5364.790684,-384335.5515
40120000,-389696.6313,-5362.982519,-384333.6488
40140000,-389664.444,-5360.260957,-384304.1831
40160000,-389619.7645,-5361.297563,-384258.467
40180000,-389596.7514,-5363.896013,-384232.8554
40200000,-389633.3585,-5370.893801,-384262.4647
40220000,-389657.8665,-5376.312053,-384281.5544
40240000,-389605.483,-5372.326823,-384233.1561
40260000,-389650.1195,-5374.589334,-384275.5302
40280000,-389658.5663,-5377.913489,-384280.6528
40300000,-389657.9451,-5380.544417,-384277.4007
40320000,-389657.1082,-5374.018276,-384283.09
40340000,-389654.9949,-5382.474885,-384272.5201
40360000,-389707.3894,-5380.852924,-384326.5364
40380000,-389638.2153,-5390.912097,-384247.3032
40400000,-389672.3095,-5390.004531,-384282.305
40420000,-389644.5997,-5383.985101,-384260.6146
40440000,-389656.0605,-5386.090958,-384269.9695
40460000,-389714.5334,-5394.504157,-384320.0292
40480000,-389656.4496,-5387.361188,-384269.0884
40500000,-389676.072,-5383.617734,-384292.4542
40520000,-389628.7029,-5381.903736,-384246.7992
40540000,-389622.26,-5388.059608,-384234.2003
40560000,-389612.6813,-5383.073713,-384229.6076
40580000,-389633.3831,-5391.303756,-384242.0793
40600000,-389652.7949,-5393.905429,-384258.8895
40620000,-389651.3794,-5387.31324,-384264.0662
40640000,-389650.0721,-5386.988709,-384263.0834
40660000,-389624.6234,-5392.242814,-384232.3806
40680000,-389636.5604,-5386.749687,-384249.8107
40700000,-389643.9857,-5385.808991,-384258.1768
40720000,-389618.9206,-5401.440132,-384217.4805
40740000,-389656.9806,-5389.332048,-384267.6486
40760000,-389746.9991,-5401.027663,-384345.9715
40780000,-389726.8548,-5400.287443,-384326.5674
40800000,-389733.6819,-5400.223082,-384333.4589
40820000,-389721.517,-5395.53423,-384325.9828
40840000,-389670.4612,-5399.392246,-384271.069
40860000,-389702.7145,-5392.605126,-384310.1094
40880000,-389656.1225,-5394.846584,-384261.2759
40900000,-389697.9422,-5391.538896,-384306.4033
40920000,-389682.1521,-5384.396665,-384297.7554
40940000,-389647.5542,-5382.66491,-384264.8893
40960000,-389712.8425,-5394.109748,-384318.7327
40980000,-389732.6523,-5388.112674,-384344.5397
41000000,-389759.7546,-5391.012592,-384368.742
41020000,-389738.3184,-5392.549834,-384345.7686
41040000,-389729.4848,-5384.446835,-384345.038
41060000,-389691.8343,-5385.800209,-384306.0341
41080000,-389654.3219,-5384.285041,-384270.0369
41100000,-389700.2991,-5381.732207,-384318.5669
41120000,-389750.7566,-5374.353526,-384376.4031
41140000,-389738.786,-5373.828726,-384364.9572
41160000,-389701.6267,-5374.750992,-384326.8757
41180000,-389660.8419,-5377.206033,-384283.6359
41200000,-389669.45,-5373.434599,-384296.0154
41220000,-389652.3695,-5375.781363,-384276.5882
41240000,-389637.8605,-5378.861098,-384258.9995
41260000,-389653.9639,-5379.132708,-384274.8312
41280000,-389635.5267,-5382.872265,-384252.6544
41300000,-389637.8434,-5386.888592,-384250.9548
41320000,-389656.1852,-5385.641053,-384270.5441
41340000,-389714.3467,-5382.469001,-384331.8777
41360000,-389660.5608,-5379.412815,-384281.148
41380000,-389653.3964,-5379.260659,-384274.1358
41400000,-389678.3526,-5378.548847,-384299.8038
41420000,-389701.7635,-5377.645837,-384324.1176
41440000,-389666.6004,-5376.058915,-384290.5415
41460000,-389619.1507,-5378.236169,-384240.9146
41480000,-389622.043,-5386.918038,-384235.1249
41500000,-389633.2737,-5383.846641,-384249.427
41520000,-389661.9116,-5396.678726,-384265.2329
41540000,-389642.5764,-5387.381861,-384255.1945
41560000,-389712.8689,-5391.736556,-384321.1323
41580000,-389715.5851,-5391.824284,-384323.7608
41600000,-389661.7746,-5397.710772,-384264.0638
41620000,-389698.8374,-5389.757976,-384309.0794
41640000,-389716.1924,-5391.967555,-384324.2248
41660000,-389648.3149,-5390.800708,-384257.5142
41680000,-389707.2826,-5383.696755,-384323.5858
41700000,-389754.9798,-5398.159703,-384356.8201
41720000,-389732.0298,-5400.935933,-384331.0938
41740000,-389660.0884,-5397.176234,-384262.9121
41760000,-389705.4132,-5390.006128,-384315.4071
41780000,-389713.3928,-5394.735832,-384318.657
41800000,-389702.9591,-5397.483513,-384305.4756
41820000,-389681.0179,-5401.056101,-384279.9618
41840000,-389653.0325,-5400.464438,-384252.5681
41860000,-389654.7373,-5396.369576,-384258.3677
41880000,-389694.7746,-5403.270333,-384291.5042
41900000,-389691.2968,-5394.053945,-384297.2429
41920000,-389659.7205,-5384.320791,-384275.3997
41940000,-389647.9272,-5387.035165,-384260.892
41960000,-389659.8564,-5397.172947,-384262.6835
41980000,-389635.9736,-5399.668838,-384236.3047
42000000,-389683.467,-5397.573996,-384285.893
42020000,-389687.8481,-5398.721563,-384289.1266
42040000,-389694.7325,-5392.741422,-384301.991
42060000,-389645.8967,-5398.950979,-384246.9457
42080000,-389644.4792,-5397.230803,-384247.2484
42100000,-389624.31,-5398.800144,-384225.5099
42120000,-389686.3144,-5398.104436,-384288.21
42140000,-389703.8346,-5407.886671,-384295.9479
42160000,-389699.3079,-5406.746074,-384292.5618
42180000,-389631.7989,-5406.764646,-384225.0342
42200000,-389671.7569,-5409.184725,-384262.5721
42220000,-389654.7244,-5409.53605,-384245.1883
42240000,-389619.4244,-5414.933344,-384204.4911
42260000,-389670.6353,-5414.978791,-384255.6565
42280000,-389675.9685,-5415.281856,-384260.6867
42300000,-389687.2109,-5419.431044,-384267.7798
42320000,-389684.5805,-5404.796421,-384279.7841
42340000,-389685.9089,-5404.453394,-384281.4556
42360000,-389665.6395,-5401.763442,-384263.876
42380000,-389680.3401,-5408.028056,-384272.312
42400000,-389695.6563,-5403.667465,-384291.9889
42420000,-389640.7116,-5395.454464,-384245.2572
42440000,-389708.4729,-5406.51136,-384301.9615
42460000,-389692.861,-5399.52865,-384293.3324
42480000,-389660.3311,-5398.886929,-384261.4442
42500000,-389687.1144,-5407.303698,-384279.8107
42520000,-389651.7401,-5412.697007,-384239.0431
42540000,-389609.0927,-5414.570881,-384194.5218
42560000,-389664.0165,-5410.84707,-384253.1695
42580000,-389616.7189,-5411.971383,-384204.7475
42600000,-389665.1096,-5416.107986,-384249.0016
42620000,-389679.5901,-5401.458564,-384278.1316
42640000,-389662.7403,-5404.456525,-384258.2837
42660000,-389682.3638,-5407.222014,-384275.1418
42680000,-389701.5838,-5409.417345,-384292.1665
42700000,-389679.5028,-5410.160419,-384269.3424
42720000,-389693.5271,-5414.179974,-384279.3471
42740000,-389694.1678,-5413.283583,-384280.8842
42760000,-389670.31,-5417.265622,-384253.0444
42780000,-389745.0134,-5427.387745,-384317.6257
42800000,-389712.4804,-5414.864134,-384297.6163
42820000,-389664.046,-5418.666044,-384245.3799
42840000,-389691.532,-5410.366714,-384281.1653
42860000,-389707.3492,-5411.162987,-384296.1863
42880000,-389687.7219,-5412.534419,-384275.1875
42900000,-389628.3099,-5410.969349,-384217.3405
42920000,-389679.0474,-5413.020552,-384266.0268
42940000,-389689.2963,-5420.946103,-384268.3502
42960000,-389662.2725,-5431.238197,-384231.0343
42980000,-389677.6091,-5433.992482,-384243.6166
43000000,-389670.549,-5429.491311,-384241.0577
43020000,-389709.7415,-5433.109794,-384276.6317
43040000,-389685.3085,-5430.790072,-384254.5184
43060000,-389699.3105,-5435.457284,-384263.8532
43080000,-389686.3555,-5427.73721,-384258.6183
43100000,-389698.3994,-5420.459386,-384277.9401
43120000,-389668.5854,-5421.312304,-384247.2731
43140000,-389687.2262,-5422.058392,-384265.1678
43160000,-389669.7794,-5416.42742,-384253.352
43180000,-389653.8384,-5426.668551,-384227.1699
43200000,-389655.1555,-5426.47851,-384228.677
43220000,-389643.5945,-5437.549893,-384206.0446
43240000,-389679.8895,-5425.218467,-384254.671
43260000,-389635.9071,-5425.303544,-384210.6035
43280000,-389618.3671,-5415.127637,-384203.2394
43300000,-389617.7949,-5413.803651,-384203.9912
43320000,-389648.4496,-5418.331429,-384230.1181
43340000,-389687.7893,-5421.121934,-384266.6673
43360000,-389693.0155,-5428.080174,-384264.9353
43380000,-389677.6229,-5422.103225,-384255.5197
43400000,-389663.8324,-5416.868787,-384246.9636
43420000,-389672.7563,-5417.637614,-384255.1186
43440000,-389619.3216,-5423.712249,-384195.6094
43460000,-389618.9307,-5409.984928,-384208.9457
43480000,-389617.1138,-5413.837002,-384203.2768
43500000,-389636.2175,-5415.871031,-384220.3465
43520000,-389610.3644,-5419.160865,-384191.2036
43540000,-389679.4365,-5424.311352,-384255.1251
43560000,-389670.1994,-5425.713319,-384244.4861
43580000,-389640.54,-5427.377935,-384213.1621
43600000,-389645.6866,-5422.331462,-384223.3552
43620000,-389654.5334,-5425.134453,-384229.399
43640000,-389669.2235,-5417.468664,-384251.7549
43660000,-389668.909,-5426.433787,-384242.4752
43680000,-389683.1025,-5422.321173,-384260.7814
43700000,-389701.732,-5424.06808,-384277.664
43720000,-389700.4261,-5420.189524,-384280.2365
43740000,-389719.7996,-5434.053039,-384285.7465
43760000,-389725.5116,-5422.928844,-384302.5827
43780000,-389734.891,-5416.181758,-384318.7092
43800000,-389698.6738,-5413.050099,-384285.6237
43820000,-389745.4798,-5413.319877,-384332.1599
43840000,-389771.0606,-5421.307503,-384349.7531
43860000,-389728.3915,-5415.393191,-384312.9983
43880000,-389721.5598,-5426.093138,-384295.4667
43900000,-389762.1102,-5422.994403,-384339.1158
43920000,-389729.1359,-5424.307093,-384304.8288
43940000,-389663.0598,-5428.579254,-384234.4806
43960000,-389678.7725,-5427.834411,-384250.9381
43980000,-389738.0793,-5431.767633,-384306.3117
44000000,-389669.4262,-5432.693874,-384236.7323
44020000,-389657.9407,-5442.193682,-384215.747
44040000,-389677.6227,-5437.128731,-384240.4939
44060000,-389663.3186,-5435.739403,-384227.5792
44080000,-389651.5612,-5437.046913,-384214.5143
44100000,-389678.6746,-5432.674094,-384246.0005
44120000,-389663.1903,-5438.464972,-384224.7254
44140000,-389692.9299,-5440.760422,-384252.1695
44160000,-389664.9622,-5440.359846,-384224.6024
44180000,-389638.6691,-5438.324996,-384200.3441
44200000,-389650.2374,-5439.070193,-384211.1672
44220000,-389725.3657,-5445.984328,-384279.3814
44240000,-389660.2733,-5435.497472,-384224.7758
44260000,-389725.5014,-5435.369266,-384290.1321
44280000,-389714.9596,-5446.587,-384268.3726
44300000,-389686.7441,-5444.20473,-384242.5394
44320000,-389701.3213,-5453.140161,-384248.1811
44340000,-389641.7364,-5444.569138,-384197.1673
44360000,-389660.6868,-5444.548406,-384216.1384
44380000,-389677.9626,-5456.392019,-384221.5706
44400000,-389722.0732,-5452.156292,-384269.9169
44420000,-389683.0806,-5455.109306,-384227.9712
44440000,-389672.9863,-5449.768785,-384223.2175
44460000,-389711.2699,-5436.074925,-384275.195
44480000,-389722.5341,-5437.280167,-384285.254
44500000,-389719.239,-5437.644598,-384281.5944
44520000,-389737.2222,-5434.411415,-384302.8108
44540000,-389710.5816,-5437.340482,-384273.2411
44560000,-389727.7333,-5439.723393,-384288.0099
44580000,-389672.0688,-5446.004583,-384226.0642
44600000,-389675.6515,-5442.625036,-384233.0265
44620000,-389708.4837,-5436.891038,-384271.5927
44640000,-389723.614,-5432.780917,-384290.8331
44660000,-389669.7171,-5427.69691,-384242.0202
44680000,-389693.8617,-5425.271134,-384268.5905
44700000,-389689.8543,-5419.882534,-384269.9718
44720000,-389695.5667,-5411.944665,-384283.622
44740000,-389673.247,-5416.705903,-384256.541
44760000,-389656.8187,-5420.0403,-384236.7784
44780000,-389662.1322,-5417.343926,-384244.7883
44800000,-389696.572,-5417.322718,-384279.2493
44820000,-389778.2446,-5424.80482,-384353.4398
44840000,-389731.3694,-5438.66425,-384292.7052
44860000,-389725.1058,-5434.956456,-384290.1493
44880000,-389700.3386,-5426.073074,-384274.2655
44900000,-389704.357,-5439.61042,-384264.7466
44920000,-389639.3387,-5430.541036,-384208.7977
44940000,-389686.4395,-5433.051115,-384253.3884
44960000,-389699.5964,-5431.41275,-384268.1836
44980000,-389688.0926,-5431.394678,-384256.6979
45000000,-389659.6361,-5431.379385,-384228.2567
45020000,-389680.976,-5429.949808,-384251.0262
45040000,-389666.3766,-5434.168798,-384232.2078
45060000,-389717.5752,-5441.908747,-384275.6665
45080000,-389651.6464,-5432.558132,-384219.0883
45100000,-389674.1031,-5440.73135,-384233.3718
45120000,-389652.6034,-5435.823543,-384216.7799
45140000,-389682.9324,-5428.823204,-384254.1091
