"","TC.num","T.confusum","T.freemani","T.madens","Location"
"7428","TC006993",0.157819225,0.041800643,0.116812227,"Autosome"
"7429","TC000611",0.157823129,0.058352403,0.112244898,"Autosome"
"7430","TC001060",0.157825226,0.046458924,0.096035412,"Autosome"
"7431","TC008904",0.157829071,0.061955965,0.110248447,"Autosome"
"7432","TC007123",0.157831325,0.078651685,0.134894992,"Autosome"
"7433","TC001442",0.157856094,0.060736196,0.116065974,"Autosome"
"7434","TC004391",0.157857646,0.066146073,0.12952381,"Autosome"
"7435","TC008869",0.157860404,0.066334165,0.113283208,"Autosome"
"7436","TC005601",0.157884671,0.108907839,0.141261345,"Autosome"
"7437","TC000514",0.157894737,0.070476191,0.099047619,"Autosome"
"7438","TC001232",0.157894737,0.047302905,0.086206897,"Autosome"
"7439","TC002950",0.157894737,0.051540284,0.127990431,"Autosome"
"7440","TC005007",0.157894737,0.085872576,0.136976048,"Autosome"
"7441","TC005542",0.157894737,0.092628832,0.132231405,"Autosome"
"7442","TC005845",0.157894737,0.079530639,0.149456522,"Autosome"
"7443","TC007125",0.157894737,0.049689441,0.118238994,"Autosome"
"7444","TC010634",0.157894737,0.103072349,0.146106737,"Autosome"
"7445","TC012070",0.157894737,0.088353414,0.087431694,"Autosome"
"7446","TC013789",0.157894737,0.100147275,0.175206612,"Autosome"
"7447","TC013829",0.157894737,0.085271318,0.138888889,"Autosome"
"7448","TC014030",0.157894737,0.06132542,0.107708553,"Autosome"
"7449","TC016273",0.157894737,0.046956522,0.109114249,"Autosome"
"7450","TC030443",0.157894737,0.114942529,0.135416667,"Autosome"
"7451","TC030572",0.157894737,0.068222621,0.118320611,"Autosome"
"7452","TC002367",0.157923202,0.057486631,0.124477473,"Autosome"
"7453","TC003404",0.157935887,0.04951857,0.095664143,"Autosome"
"7454","TC009872",0.157947686,0.077205882,0.123973114,"Autosome"
"7455","TC014717",0.157947686,0.065006468,0.137240356,"Autosome"
"7456","TC009447",0.157948718,0.045540797,0.117758784,"Autosome"
"7457","TC012639",0.157972079,0.070743405,0.126547871,"Autosome"
"7458","TC015913",0.158005618,0.051085568,0.084470435,"Autosome"
"7459","TC002345",0.158018868,0.046666667,0.079503106,"Autosome"
"7460","TC001402",0.15802269,0.062439962,0.061847988,"Autosome"
"7461","TC015071",0.158027813,0.048642534,0.098130841,"Autosome"
"7462","TC013556",0.158038147,0.069464544,0.094452774,"Autosome"
"7463","TC008842",0.158041958,0.051194539,0.097926267,"Autosome"
"7464","TC009361",0.158051421,0.067716142,0.137996669,"Autosome"
"7465","TC014048",0.158075601,0.045265039,0.15932408,"Autosome"
"7466","TC008103",0.158083832,0.032445924,0.073441503,"Autosome"
"7467","TC009308",0.158088235,0.08477842,0.157258065,"Autosome"
"7468","TC014559",0.158088235,0.043143297,0.083591331,"Autosome"
"7469","TC005627",0.15809628,0.068247694,0.117647059,"Autosome"
"7470","TC009223",0.158098933,0.034280937,0.096035242,"Autosome"
"7471","TC007008",0.158102767,0.043367347,0.108184384,"Autosome"
"7472","TC003486",0.158105404,0.060506567,0.120925839,"Autosome"
"7473","TC014665",0.158119658,0.083088954,0.16751269,"Autosome"
"7474","TC000298",0.158121964,0.053776683,0.078544853,"Autosome"
"7475","TC015046",0.158122744,0.058701658,0.119465917,"Autosome"
"7476","TC005894",0.158127209,0.070972587,0.134262948,"Autosome"
"7477","TC001317",0.158139535,0.056433409,0.087356322,"Autosome"
"7478","TC011566",0.158139535,0.103979461,0.131468532,"Autosome"
"7479","TC014147",0.158139535,0.07823741,0.154901961,"Autosome"
"7480","TC000728",0.158145065,0.089285714,0.140169332,"Autosome"
"7481","TC009826",0.158150852,0.048478016,0.096956032,"Autosome"
"7482","TC008331",0.158156912,0.063983488,0.111451943,"Autosome"
"7483","TC008120",0.158163265,0.068669528,0.175847458,"Autosome"
"7484","TC003484",0.158167675,0.082324455,0.149951939,"Autosome"
"7485","TC014789",0.158172232,0.093406593,0.153727506,"Autosome"
"7486","TC013011",0.158176944,0.06512945,0.133776485,"Autosome"
"7487","TC002723",0.158187098,0.049976701,0.119920582,"Autosome"
"7488","TC000746",0.15819209,0.083690987,0.12392638,"Autosome"
"7489","TC001302",0.15819209,0.099111415,0.137551582,"Autosome"
"7490","TC015252",0.15819209,0.090448014,0.149356223,"Autosome"
"7491","TC014658",0.158203125,0.075226978,0.11550941,"Autosome"
"7492","TC014762",0.158207183,0.058907363,0.108041441,"Autosome"
"7493","TC013826",0.158208955,0.114217252,0.117575758,"Autosome"
"7494","TC005768",0.158227848,0.067736185,0.136069115,"Autosome"
"7495","TC006334",0.158227848,0.058986175,0.099264706,"Autosome"
"7496","TC012435",0.158227848,0.062874252,0.095454546,"Autosome"
"7497","TC013276",0.158227848,0.054022989,0.129916567,"Autosome"
"7498","TC014781",0.158244681,0.069860279,0.132663317,"Autosome"
"7499","TC008001",0.158266453,0.058624031,0.117689881,"Autosome"
"7500","TC002054",0.158273381,0.08372093,0.147308782,"Autosome"
"7501","TC005496",0.158279221,0.060728745,0.098705502,"Autosome"
"7502","TC008384",0.158301158,0.077142857,0.138310894,"Autosome"
"7503","TC012800",0.158333333,0.055555556,0.088050315,"Autosome"
"7504","TC009593",0.158355206,0.061728395,0.129246935,"Autosome"
"7505","TC014034",0.158371041,0.09787234,0.086206897,"Autosome"
"7506","TC015238",0.158379374,0.075595727,0.126712329,"Autosome"
"7507","TC015353",0.158381503,0.0625,0.13594041,"Autosome"
"7508","TC006104",0.158385093,0.060909792,0.111541441,"Autosome"
"7509","TC006107",0.158385093,0.077639752,0.057142857,"Autosome"
"7510","TC001434",0.158389262,0.056874382,0.116198917,"Autosome"
"7511","TC010637",0.158392435,0.089206066,0.128597122,"Autosome"
"7512","TC015545",0.15840081,0.06897658,0.12964894,"Autosome"
"7513","TC002112",0.158415842,0.065968586,0.143171806,"Autosome"
"7514","TC002748",0.158415842,0.087248322,0.140495868,"Autosome"
"7515","TC008404",0.158415842,0.056300268,0.14453125,"Autosome"
"7516","TC008676",0.158415842,0.092178771,0.119096509,"Autosome"
"7517","TC009889",0.158415842,0.061271676,0.146820809,"Autosome"
"7518","TC004561",0.158441558,0.025,0.138621201,"Autosome"
"7519","TC012109",0.158450704,0.065693431,0.10617284,"Autosome"
"7520","TC014026",0.158450704,0.076694411,0.160843771,"Autosome"
"7521","TC008238",0.158458244,0.102076125,0.116858238,"Autosome"
"7522","TC007954",0.158478605,0.086286595,0.117370892,"Autosome"
"7523","TC030576",0.158490566,0.065255732,0.115353371,"Autosome"
"7524","TC004445",0.158508159,0.111111111,0.146505376,"Autosome"
"7525","TC007206",0.158523344,0.051706308,0.092243187,"Autosome"
"7526","TC014623",0.158525346,0.041442824,0.07763259,"Autosome"
"7527","TC006450",0.158530916,0.08324589,0.135204082,"Autosome"
"7528","TC001108",0.158536585,0.083384933,0.158409242,"Autosome"
"7529","TC002823",0.158536585,0.067924528,0.158536585,"Autosome"
"7530","TC005327",0.158536585,0.073073073,0.107692308,"Autosome"
"7531","TC014418",0.158536585,0.078651685,0.097839898,"Autosome"
"7532","TC004494",0.158558559,0.065046462,0.159090909,"Autosome"
"7533","TC014768",0.158567775,0.094407895,0.128857715,"Autosome"
"7534","TC030634",0.158571429,0.037760417,0.088235294,"Autosome"
"7535","TC001511",0.158577878,0.056069679,0.099559956,"Autosome"
"7536","TC008926",0.15858209,0.038944724,0.103846154,"Autosome"
"7537","TC005276",0.158590308,0.084838533,0.135082605,"Autosome"
"7538","TC010522",0.158590308,0.06556196,0.118218624,"Autosome"
"7539","TC000299",0.158602151,0.073954984,0.086172345,"Autosome"
"7540","TC005210",0.158602151,0.0234375,0.056603774,"Autosome"
"7541","TC006935",0.158602151,0.157303371,0.056603774,"Autosome"
"7542","TC002598",0.158604282,0.059625213,0.145241038,"Autosome"
"7543","TC002411",0.158608991,0.070307167,0.096231884,"Autosome"
"7544","TC009046",0.1586113,0.057827103,0.094806763,"Autosome"
"7545","TC008801",0.158645795,0.06176639,0.103648901,"Autosome"
"7546","TC009953",0.158653846,0.069033531,0.185336049,"Autosome"
"7547","TC015128",0.158663883,0.040682415,0.099037139,"Autosome"
"7548","TC000304",0.158671587,0.069609508,0.114186851,"Autosome"
"7549","TC011332",0.158682635,0.044776119,0.082802548,"Autosome"
"7550","TC015308",0.158682635,0.117248062,0.17822899,"Autosome"
"7551","TC007892",0.158687943,0.050440352,0.098023064,"Autosome"
"7552","TC016259",0.158699809,0.034904014,0.104316547,"Autosome"
"7553","TC007318",0.158706833,0.146841207,0.161336687,"Autosome"
"7554","TC001001",0.158711616,0.0788369,0.117750077,"Autosome"
"7555","TC005653",0.158730159,0.064049587,0.082644628,"Autosome"
"7556","TC008893",0.158730159,0.045731707,0.059375,"Autosome"
"7557","TC013648",0.158730159,0.07388535,0.121489223,"Autosome"
"7558","TC015905",0.158730159,0.05840708,0.128521127,"Autosome"
"7559","TC002652",0.158737864,0.052235853,0.125753315,"Autosome"
"7560","TC012277",0.158738642,0.069636457,0.111804472,"Autosome"
"7561","TC012517",0.15874707,0.072502506,0.128345802,"Autosome"
"7562","TC004493",0.158751696,0.068027211,0.136122178,"Autosome"
"7563","TC014087",0.158767773,0.088354668,0.151126651,"Autosome"
"7564","TC000368",0.158770807,0.070629782,0.11242236,"Autosome"
"7565","TC005315",0.158772515,0.088395286,0.115224192,"Autosome"
"7566","TC005770",0.158778626,0.06015625,0.122918319,"Autosome"
"7567","TC003914",0.158783784,0.046038544,0.10915493,"Autosome"
"7568","TC012332",0.15879017,0.04315197,0.07230047,"Autosome"
"7569","TC011841",0.158798283,0.068767908,0.113253012,"Autosome"
"7570","TC011003",0.158803222,0.087950748,0.147252747,"Autosome"
"7571","TC002138",0.158809664,0.084094368,0.12322544,"Autosome"
"7572","TC015492",0.158813264,0.087818697,0.16091954,"Autosome"
"7573","TC012880",0.158823529,0.089864159,0.169473684,"Autosome"
"7574","TC005353",0.158847185,0.119062157,0.140834575,"Autosome"
"7575","TC016387",0.158866995,0.066382979,0.133844842,"Autosome"
"7576","TC014419",0.158867707,0.050365906,0.096027935,"Autosome"
"7577","TC010349",0.158878505,0.083449235,0.103508772,"Autosome"
"7578","TC012550",0.158878505,0.111111111,0.164272891,"Autosome"
"7579","TC015999",0.158878505,0.142857143,0.086956522,"Autosome"
"7580","TC012422",0.158893281,0.126582279,0.148477886,"Autosome"
"7581","TC000573",0.158893709,0.067885118,0.112614136,"Autosome"
"7582","TC013552",0.158931083,0.062189055,0.126172208,"Autosome"
"7583","TC008078",0.158947368,0.058077437,0.113283884,"Autosome"
"7584","TC009541",0.158970477,0.050952136,0.11791967,"Autosome"
"7585","TC008948",0.158974359,0.088257867,0.127943485,"Autosome"
"7586","TC001349",0.158982512,0.080798479,0.12345679,"Autosome"
"7587","TC009157",0.158982512,0.059624109,0.151086957,"Autosome"
"7588","TC000720",0.158986175,0.10960452,0.106117353,"Autosome"
"7589","TC014817",0.158986175,0.105314961,0.157417894,"Autosome"
"7590","TC013819",0.158988257,0.137123746,0.158013544,"Autosome"
"7591","TC000590",0.158995816,0.043765483,0.061106524,"Autosome"
"7592","TC004931",0.158995816,0.071129707,0.108786611,"Autosome"
"7593","TC007358",0.158995816,0.051480052,0.085434174,"Autosome"
"7594","TC014396",0.159005275,0.045233125,0.091858038,"Autosome"
"7595","TC012762",0.159006211,0.080075365,0.10577442,"Autosome"
"7596","TC015659",0.159007353,0.06416132,0.124772313,"Autosome"
"7597","TC004244",0.159010601,0.131618011,0.146360153,"Autosome"
"7598","TC005310",0.159010601,0.053146259,0.10270031,"Autosome"
"7599","TC008353",0.159012629,0.061027424,0.096532703,"Autosome"
"7600","TC009916",0.159019812,0.060617193,0.123661868,"Autosome"
"7601","TC008402",0.159041394,0.069306931,0.149874055,"Autosome"
"7602","TC001035",0.159047006,0.054101661,0.092663113,"Autosome"
"7603","TC002260",0.159050967,0.056492412,0.116554054,"Autosome"
"7604","TC003829",0.159072742,0.041252865,0.123934934,"Autosome"
"7605","TC003552",0.159090909,0.047091413,0.056910569,"Autosome"
"7606","TC004064",0.159090909,0.137530562,0.130255565,"Autosome"
"7607","TC012160",0.159090909,0.082831325,0.113323124,"Autosome"
"7608","TC012408",0.159090909,0.08811749,0.133499171,"Autosome"
"7609","TC013370",0.159090909,0.083992095,0.114716107,"Autosome"
"7610","TC030161",0.159090909,0.081027668,0.164960182,"Autosome"
"7611","TC030279",0.159090909,0.071237756,0.163326653,"Autosome"
"7612","TC001829",0.159120311,0.093533487,0.183299389,"Autosome"
"7613","TC014005",0.159120311,0.05177665,0.127725857,"Autosome"
"7614","TC007823",0.159132007,0.081374322,0.14640884,"Autosome"
"7615","TC006680",0.15913556,0.053505535,0.125581395,"Autosome"
"7616","TC000470",0.159151194,0.076,0.143314652,"Autosome"
"7617","TC009773",0.15916955,0.0726979,0.150165017,"Autosome"
"7618","TC014785",0.159180978,0.074021012,0.122516556,"Autosome"
"7619","TC015720",0.159183674,0.099273608,0.121140143,"Autosome"
"7620","TC004431",0.159192825,0.080375084,0.117647059,"Autosome"
"7621","TC000847",0.159197141,0.060686718,0.095519184,"Autosome"
"7622","TC030565",0.15920398,0.128364389,0.138075314,"Autosome"
"7623","TC011193",0.159209157,0.079705702,0.114012739,"Autosome"
"7624","TC015821",0.15921288,0.04679803,0.107332625,"Autosome"
"7625","TC016314",0.15921288,0.069230769,0.133489461,"Autosome"
"7626","TC003220",0.159217877,0.057494867,0.117597293,"Autosome"
"7627","TC012471",0.159223301,0.074766355,0.081123245,"Autosome"
"7628","TC004975",0.159226191,0.078697422,0.131139944,"Autosome"
"7629","TC003025",0.159235669,0.067137809,0.109443954,"Autosome"
"7630","TC013927",0.159253946,0.068900602,0.156079855,"Autosome"
"7631","TC008732",0.159264931,0.069961977,0.122134387,"Autosome"
"7632","TC007771",0.159266409,0.096774194,0.128500824,"Autosome"
"7633","TC005817",0.15926893,0.064485538,0.118511264,"Autosome"
"7634","TC015685",0.159276018,0.044220326,0.122944401,"Autosome"
"7635","TC001836",0.159292035,0.131736527,0.169354839,"Autosome"
"7636","TC003792",0.159292035,0.0768,0.150413223,"Autosome"
"7637","TC006309",0.159292035,0.098969072,0.163793103,"Autosome"
"7638","TC012374",0.159302326,0.065312843,0.100275482,"Autosome"
"7639","TC007700",0.159309021,0.042307692,0.13121547,"Autosome"
"7640","TC009692",0.159309021,0.121423819,0.150324304,"Autosome"
"7641","TC008876",0.159311087,0.048596112,0.105831534,"Autosome"
"7642","TC016383",0.159313726,0.023986766,0.060082305,"Autosome"
"7643","TC007903",0.159340659,0.05298913,0.091176471,"Autosome"
"7644","TC000335",0.159349594,0.05108055,0.094105993,"Autosome"
"7645","TC006203",0.159353349,0.050873197,0.078703704,"Autosome"
"7646","TC016202",0.159353349,0.119226638,0.156834532,"Autosome"
"7647","TC015910",0.159383033,0.045454546,0.112244898,"Autosome"
"7648","TC013194",0.159388646,0.069421488,0.112820513,"Autosome"
"7649","TC008623",0.159405941,0.074074074,0.099324976,"Autosome"
"7650","TC008265",0.159414854,0.051155624,0.108936725,"Autosome"
"7651","TC005803",0.15942029,0.101928896,0.18378553,"Autosome"
"7652","TC011476",0.15942029,0.093065693,0.13388735,"Autosome"
"7653","TC013700",0.15942029,0.044483986,0.083185841,"Autosome"
"7654","TC014661",0.15942029,0.062801932,0.125,"Autosome"
"7655","TC003653",0.159427208,0.051210428,0.109015639,"Autosome"
"7656","TC010924",0.15943728,0.0449069,0.123608018,"Autosome"
"7657","TC009545",0.159441587,0.037815126,0.084309134,"Autosome"
"7658","TC000385",0.159448819,0.042960663,0.091762252,"Autosome"
"7659","TC016415",0.159448819,0.060822898,0.115461847,"Autosome"
"7660","TC005652",0.159452667,0.0857865,0.132149259,"Autosome"
"7661","TC015597",0.15945946,0.145454546,0.18495935,"Autosome"
"7662","TC002637",0.159468439,0.043071161,0.138376384,"Autosome"
"7663","TC003701",0.159468439,0.086160109,0.139514731,"Autosome"
"7664","TC006244",0.159468439,0.05,0.133004926,"Autosome"
"7665","TC006827",0.159468439,0.0831643,0.173100872,"Autosome"
"7666","TC013178",0.159472422,0.040831758,0.088636364,"Autosome"
"7667","TC000249",0.159482759,0.101105845,0.154736842,"Autosome"
"7668","TC002480",0.159482759,0.052631579,0.114186851,"Autosome"
"7669","TC004981",0.159482759,0.083798883,0.102420857,"Autosome"
"7670","TC015061",0.159482759,0.055711611,0.133843212,"Autosome"
"7671","TC015014",0.159487077,0.068870523,0.123984948,"Autosome"
"7672","TC014736",0.159491194,0.081119545,0.163627864,"Autosome"
"7673","TC030549",0.159509203,0.104857363,0.158834587,"Autosome"
"7674","TC015882",0.159518435,0.057703748,0.100737101,"Autosome"
"7675","TC003337",0.159519726,0.064876958,0.11123723,"Autosome"
"7676","TC011972",0.159550562,0.034116755,0.065943601,"Autosome"
"7677","TC005264",0.159574468,0.054054054,0.10738255,"Autosome"
"7678","TC006834",0.159574468,0.093301435,0.175,"Autosome"
"7679","TC008592",0.159574468,0.06741573,0.108433735,"Autosome"
"7680","TC011309",0.159574468,0.087368038,0.138589618,"Autosome"
"7681","TC000467",0.159585492,0.080370943,0.110599078,"Autosome"
"7682","TC002214",0.159600998,0.058088235,0.102427921,"Autosome"
"7683","TC015302",0.159609121,0.098823529,0.157823129,"Autosome"
"7684","TC016235",0.159630607,0.143868463,0.145422943,"Autosome"
"7685","TC003911",0.159651669,0.06900801,0.132559071,"Autosome"
"7686","TC009770",0.159651669,0.055826937,0.106399383,"Autosome"
"7687","TC008448",0.159656652,0.039460021,0.11251981,"Autosome"
"7688","TC006327",0.159663866,0.090434783,0.158505155,"Autosome"
"7689","TC008698",0.159663866,0.072438163,0.1,"Autosome"
"7690","TC012280",0.159663866,0.066350711,0.131547619,"Autosome"
"7691","TC008030",0.159680639,0.10376569,0.144670051,"Autosome"
"7692","TC009543",0.159680639,0.077205882,0.126666667,"Autosome"
"7693","TC000916",0.159685864,0.076309795,0.125882353,"Autosome"
"7694","TC015347",0.159691182,0.055773289,0.129560915,"Autosome"
"7695","TC006033",0.159701493,0.073652695,0.134138162,"Autosome"
"7696","TC016093",0.15970516,0.06949807,0.120982987,"Autosome"
"7697","TC013820",0.159711075,0.134229667,0.163464216,"Autosome"
"7698","TC011347",0.159722222,0.086651054,0.115288221,"Autosome"
"7699","TC012534",0.159722222,0.077279753,0.138842975,"Autosome"
"7700","TC003800",0.159726963,0.059116366,0.113989637,"Autosome"
"7701","TC009235",0.159730034,0.062217762,0.133534137,"Autosome"
"7702","TC011559",0.159744409,0.088202867,0.161781946,"Autosome"
"7703","TC014783",0.159748428,0.0736,0.146129542,"Autosome"
"7704","TC010527",0.159749035,0.098547965,0.156910969,"Autosome"
"7705","TC004516",0.159763314,0.092217135,0.173553719,"Autosome"
"7706","TC012341",0.159763314,0.061285501,0.104477612,"Autosome"
"7707","TC015256",0.159763314,0.160079051,0.152078775,"Autosome"
"7708","TC015801",0.159779614,0.073405536,0.134969325,"Autosome"
"7709","TC015730",0.159808612,0.055629139,0.101915185,"Autosome"
"7710","TC009122",0.159817352,0.056747405,0.135469774,"Autosome"
"7711","TC011325",0.159827214,0.08969697,0.134551495,"Autosome"
"7712","TC000719",0.159836066,0.125810636,0.137931035,"Autosome"
"7713","TC013751",0.15984148,0.081971399,0.156753899,"Autosome"
"7714","TC009623",0.159851301,0.024774775,0.103954802,"Autosome"
"7715","TC005403",0.159863946,0.128555597,0.181663837,"Autosome"
"7716","TC007056",0.159866778,0.053846154,0.121935484,"Autosome"
"7717","TC002449",0.159878683,0.055273698,0.111806311,"Autosome"
"7718","TC003716",0.159881569,0.057388809,0.093256815,"Autosome"
"7719","TC003654",0.159883721,0.064112012,0.122539683,"Autosome"
"7720","TC011064",0.159898477,0.047619048,0.101398601,"Autosome"
"7721","TC007564",0.159904535,0.094571908,0.144,"Autosome"
"7722","TC005802",0.15990566,0.062631949,0.115591398,"Autosome"
"7723","TC014012",0.15990991,0.054063186,0.136531365,"Autosome"
"7724","TC009963",0.159916201,0.084549878,0.115530303,"Autosome"
"7725","TC002139",0.159924147,0.071837982,0.11902834,"Autosome"
"7726","TC015652",0.159937074,0.082758621,0.160693642,"Autosome"
"7727","TC003476",0.159970238,0.084562997,0.127598152,"Autosome"
"7728","TC008659",0.159973226,0.051846832,0.096982028,"Autosome"
"7729","TC000048",0.16,0.030831099,0.126738794,"Autosome"
"7730","TC000290",0.16,0.153985507,0.206819867,"Autosome"
"7731","TC002858",0.16,0.097435897,0.125899281,"Autosome"
"7732","TC003382",0.16,0.035087719,0.1,"Autosome"
"7733","TC003546",0.16,0.075757576,0.159509203,"Autosome"
"7734","TC003946",0.16,0.101002313,0.148120855,"Autosome"
"7735","TC005387",0.16,0.115807759,0.158585859,"Autosome"
"7736","TC005511",0.16,0.128902316,0.157894737,"Autosome"
"7737","TC005534",0.16,0.114821124,0.17145044,"Autosome"
"7738","TC005922",0.16,0.083454282,0.126168224,"Autosome"
"7739","TC007446",0.16,0.007751938,0.052117264,"Autosome"
"7740","TC009109",0.16,0.076831447,0.140495868,"Autosome"
"7741","TC009555",0.16,0.074450085,0.132508834,"Autosome"
"7742","TC011004",0.16,0.147815679,0.171481827,"Autosome"
"7743","TC011554",0.16,0.136720668,0.182989691,"Autosome"
"7744","TC011880",0.16,0.081395349,0.154669261,"Autosome"
"7745","TC014529",0.16,0.178988327,0.148648649,"Autosome"
"7746","TC015305",0.16,0.061662198,0.106212425,"Autosome"
"7747","TC015373",0.16,0.032534247,0.106457243,"Autosome"
"7748","TC005344",0.160036166,0.093556929,0.130511464,"Autosome"
"7749","TC013937",0.160038797,0.063241107,0.141190198,"Autosome"
"7750","TC009994",0.160042965,0.058130401,0.103146853,"Autosome"
"7751","TC003594",0.16005472,0.055596196,0.126554499,"Autosome"
"7752","TC009939",0.160071942,0.071061644,0.11287478,"Autosome"
"7753","TC005305",0.16007533,0.05448718,0.121591747,"Autosome"
"7754","TC008455",0.16007533,0.062437059,0.158385093,"Autosome"
"7755","TC015540",0.160085379,0.061469265,0.109566639,"Autosome"
"7756","TC006259",0.160092807,0.077250608,0.144176136,"Autosome"
"7757","TC002817",0.160098522,0.04539559,0.076819407,"Autosome"
"7758","TC007894",0.160103055,0.050610194,0.086393089,"Autosome"
"7759","TC000619",0.16011236,0.04379562,0.098795181,"Autosome"
"7760","TC008012",0.160118606,0.054054054,0.103877103,"Autosome"
"7761","TC006938",0.160120846,0.096634093,0.134071341,"Autosome"
"7762","TC008984",0.160125589,0.059571088,0.158325751,"Autosome"
"7763","TC011302",0.160130719,0.078460039,0.121988724,"Autosome"
"7764","TC003642",0.160136286,0.044368601,0.124684078,"Autosome"
"7765","TC002395",0.160137121,0.066411849,0.127556713,"Autosome"
"7766","TC009720",0.160148976,0.065287654,0.12959113,"Autosome"
"7767","TC012658",0.16015625,0.127790834,0.167362271,"Autosome"
"7768","TC005124",0.160159877,0.119544007,0.160119641,"Autosome"
"7769","TC011917",0.160164271,0.042047532,0.091407678,"Autosome"
"7770","TC015033",0.160170524,0.076455256,0.125502457,"Autosome"
"7771","TC016079",0.16017316,0.049913942,0.1015625,"Autosome"
"7772","TC013555",0.160186625,0.067924528,0.099110546,"Autosome"
"7773","TC003517",0.160194175,0.065650645,0.124,"Autosome"
"7774","TC008517",0.160194175,0.103305785,0.149914821,"Autosome"
"7775","TC012711",0.16020025,0.037761295,0.074173972,"Autosome"
"7776","TC002681",0.160220995,0.08707124,0.093457944,"Autosome"
"7777","TC008900",0.160220995,0.090225564,0.157534247,"Autosome"
"7778","TC014412",0.160220995,0.052493438,0.135638298,"Autosome"
"7779","TC014977",0.160220995,0.063636364,0.138952164,"Autosome"
"7780","TC015173",0.160224877,0.075593953,0.134692069,"Autosome"
"7781","TC013974",0.160228898,0.064871878,0.134434726,"Autosome"
"7782","TC001074",0.160233918,0.072100314,0.110443623,"Autosome"
"7783","TC013835",0.160237389,0.049928673,0.081632653,"Autosome"
"7784","TC014651",0.16025641,0.107574094,0.126262626,"Autosome"
"7785","TC015620",0.16025641,0.086206897,0.165745856,"Autosome"
"7786","TC003068",0.160265267,0.066698542,0.110641472,"Autosome"
"7787","TC007011",0.16027088,0.03030303,0.140692641,"Autosome"
"7788","TC030722",0.160273973,0.054794521,0.100456621,"Autosome"
"7789","TC008221",0.160278746,0.047285464,0.087108014,"Autosome"
"7790","TC012709",0.160278746,0.073552426,0.12324493,"Autosome"
"7791","TC011315",0.160285529,0.064193168,0.103651355,"Autosome"
"7792","TC005539",0.160287081,0.066893424,0.125565611,"Autosome"
"7793","TC003035",0.160295931,0.048167539,0.095341278,"Autosome"
"7794","TC011738",0.160308442,0.051557761,0.114680192,"Autosome"
"7795","TC004404",0.160316319,0.040929204,0.115120275,"Autosome"
"7796","TC006391",0.160320641,0.073571429,0.136363636,"Autosome"
"7797","TC012072",0.160326087,0.069654755,0.10443686,"Autosome"
"7798","TC007707",0.160327677,0.074054054,0.120742177,"Autosome"
"7799","TC010362",0.160346696,0.106445313,0.140417457,"Autosome"
"7800","TC015204",0.160357295,0.054596548,0.130196078,"Autosome"
"7801","TC007702",0.16035788,0.121230398,0.156147987,"Autosome"
"7802","TC013042",0.160366552,0.055405405,0.080615942,"Autosome"
"7803","TC007078",0.160377359,0.061041293,0.174807198,"Autosome"
"7804","TC013404",0.160377359,0.052955665,0.106060606,"Autosome"
"7805","TC010678",0.160385627,0.076443058,0.113873296,"Autosome"
"7806","TC002859",0.160397445,0.078144078,0.124618204,"Autosome"
"7807","TC004378",0.160401003,0.084307179,0.105660377,"Autosome"
"7808","TC006211",0.160409556,0.061696658,0.111111111,"Autosome"
"7809","TC015747",0.160413268,0.056148055,0.108325297,"Autosome"
"7810","TC005002",0.160413972,0.079323797,0.116402116,"Autosome"
"7811","TC030643",0.160427808,0.092413793,0.132963989,"Autosome"
"7812","TC030696",0.160427808,0.050123762,0.116850394,"Autosome"
"7813","TC002003",0.160434258,0.055153707,0.109307359,"Autosome"
"7814","TC008385",0.160434258,0.03237858,0.089017341,"Autosome"
"7815","TC004979",0.1604426,0.077358491,0.117647059,"Autosome"
"7816","TC011259",0.160447761,0.052763819,0.094763092,"Autosome"
"7817","TC005123",0.160463193,0.061403509,0.133697135,"Autosome"
"7818","TC000935",0.160463697,0.061342593,0.112529002,"Autosome"
"7819","TC001566",0.16046832,0.062380649,0.109090909,"Autosome"
"7820","TC030427",0.160469667,0.103327496,0.157784744,"Autosome"
"7821","TC015003",0.160483175,0.108966627,0.146057348,"Autosome"
"7822","TC002476",0.160484482,0.056631893,0.143292683,"Autosome"
"7823","TC010243",0.160493827,0.054508748,0.170961659,"Autosome"
"7824","TC010699",0.160493827,0.083591331,0.134556575,"Autosome"
"7825","TC014965",0.160493827,0.077634011,0.143119266,"Autosome"
"7826","TC015592",0.160493827,0.099358974,0.104761905,"Autosome"
"7827","TC013942",0.160505294,0.045000818,0.130702631,"Autosome"
"7828","TC000121",0.160520607,0.092916984,0.191538462,"Autosome"
"7829","TC008714",0.160526316,0.0988347,0.133040936,"Autosome"
"7830","TC011252",0.16053059,0.057284855,0.117883996,"Autosome"
"7831","TC004522",0.160535117,0.091945289,0.148553558,"Autosome"
"7832","TC012308",0.160541586,0.054718477,0.096491228,"Autosome"
"7833","TC008762",0.160550459,0.122799097,0.155443322,"Autosome"
"7834","TC010336",0.160550459,0.052586938,0.094276094,"Autosome"
"7835","TC003268",0.160553217,0.05433526,0.102941177,"Autosome"
"7836","TC005757",0.160558464,0.084695394,0.144020854,"Autosome"
"7837","TC000232",0.160569106,0.112554113,0.131606218,"Autosome"
"7838","TC005498",0.160569106,0.06162465,0.129213483,"Autosome"
"7839","TC002236",0.160583942,0.084745763,0.095959596,"Autosome"
